1 	 1 	 3.754e-05 
2 	 1 	 3.078e-05 
2 	 2 	 5.199e-05 
3 	 1 	 3.240e-05 
3 	 2 	 3.350e-05 
3 	 3 	 3.273e-05 
4 	 1 	 3.492e-05 
4 	 2 	 3.658e-05 
4 	 3 	 2.636e-05 
4 	 4 	 2.448e-05 
5 	 1 	 2.024e-05 
5 	 2 	 2.340e-05 
5 	 3 	 2.251e-05 
5 	 4 	 1.825e-05 
5 	 5 	 1.752e-05 
6 	 1 	 1.507e-05 
6 	 2 	 1.610e-05 
6 	 3 	 1.748e-05 
6 	 4 	 1.758e-05 
6 	 5 	 1.801e-05 
6 	 6 	 1.742e-05 
7 	 1 	 1.995e-05 
7 	 2 	 2.180e-05 
7 	 3 	 2.404e-05 
7 	 4 	 2.743e-05 
7 	 5 	 2.590e-05 
7 	 6 	 2.500e-05 
7 	 7 	 2.741e-05 
8 	 1 	 2.834e-05 
8 	 2 	 3.238e-05 
8 	 3 	 3.892e-05 
8 	 4 	 4.110e-05 
8 	 5 	 4.014e-05 
8 	 6 	 4.306e-05 
8 	 7 	 4.086e-05 
8 	 8 	 4.276e-05 
9 	 1 	 4.970e-05 
9 	 2 	 6.640e-05 
9 	 3 	 6.273e-05 
9 	 4 	 6.904e-05 
9 	 5 	 7.703e-05 
9 	 6 	 8.122e-05 
9 	 7 	 7.548e-05 
9 	 8 	 7.852e-05 
10 	 1 	 9.365e-05 
10 	 2 	 1.116e-04 
10 	 3 	 1.091e-04 
10 	 4 	 1.296e-04 
10 	 5 	 1.450e-04 
10 	 6 	 1.448e-04 
10 	 7 	 1.492e-04 
10 	 8 	 1.529e-04 
11 	 1 	 1.882e-04 
11 	 2 	 2.171e-04 
11 	 3 	 2.244e-04 
11 	 4 	 2.485e-04 
11 	 5 	 3.021e-04 
11 	 6 	 2.847e-04 
11 	 7 	 2.989e-04 
11 	 8 	 3.354e-04 
12 	 1 	 3.480e-04 
12 	 2 	 4.152e-04 
12 	 3 	 4.675e-04 
12 	 4 	 4.846e-04 
12 	 5 	 5.452e-04 
12 	 6 	 6.122e-04 
12 	 7 	 5.902e-04 
12 	 8 	 6.241e-04 
13 	 1 	 7.599e-04 
13 	 2 	 9.245e-04 
13 	 3 	 9.583e-04 
13 	 4 	 1.019e-03 
13 	 5 	 9.737e-04 
13 	 6 	 1.143e-03 
13 	 7 	 1.264e-03 
13 	 8 	 1.275e-03 
14 	 1 	 1.531e-03 
14 	 2 	 1.624e-03 
14 	 3 	 1.719e-03 
14 	 4 	 1.927e-03 
14 	 5 	 2.021e-03 
14 	 6 	 2.384e-03 
14 	 7 	 2.559e-03 
14 	 8 	 2.581e-03 
15 	 1 	 2.967e-03 
15 	 2 	 3.412e-03 
15 	 3 	 3.386e-03 
15 	 4 	 4.102e-03 
15 	 5 	 4.377e-03 
15 	 6 	 4.761e-03 
15 	 7 	 4.959e-03 
15 	 8 	 5.398e-03 
16 	 1 	 5.983e-03 
16 	 2 	 6.237e-03 
16 	 3 	 7.162e-03 
16 	 4 	 7.234e-03 
16 	 5 	 8.383e-03 
16 	 6 	 9.165e-03 
16 	 7 	 1.003e-02 
16 	 8 	 1.063e-02 
17 	 1 	 1.187e-02 
17 	 2 	 1.328e-02 
17 	 3 	 1.444e-02 
17 	 4 	 1.541e-02 
17 	 5 	 1.622e-02 
17 	 6 	 1.872e-02 
17 	 7 	 2.000e-02 
17 	 8 	 2.182e-02 
18 	 1 	 2.389e-02 
18 	 2 	 2.598e-02 
18 	 3 	 2.834e-02 
18 	 4 	 3.009e-02 
18 	 5 	 3.323e-02 
18 	 6 	 3.698e-02 
18 	 7 	 4.031e-02 
18 	 8 	 4.430e-02 
19 	 1 	 4.900e-02 
19 	 2 	 5.299e-02 
19 	 3 	 5.986e-02 
19 	 4 	 6.403e-02 
19 	 5 	 7.304e-02 
19 	 6 	 7.702e-02 
19 	 7 	 8.025e-02 
19 	 8 	 8.707e-02 
20 	 1 	 1.008e-01 
20 	 2 	 1.106e-01 
20 	 3 	 1.209e-01 
20 	 4 	 1.304e-01 
20 	 5 	 1.487e-01 
20 	 6 	 1.634e-01 
20 	 7 	 1.586e-01 
20 	 8 	 1.759e-01 
21 	 1 	 2.029e-01 
21 	 2 	 2.200e-01 
21 	 3 	 2.504e-01 
21 	 4 	 2.695e-01 
21 	 5 	 2.883e-01 
21 	 6 	 3.144e-01 
21 	 7 	 3.575e-01 
21 	 8 	 3.411e-01 
